dt_venda,sk_produto,sk_vendedor,nr_qtd,nrd_valor_total,nrd_custo_venda,sk_date
2023-01-13,58,19,5,222.55056768510187,103.79575564229891,20230113
2023-06-09,19,3,10,56.61653544941584,29.1847016644876,20230609
2023-06-14,28,5,1,18.232319668259976,10.138845268586548,20230614
2023-04-01,88,9,7,238.82548098354596,105.78082967946168,20230401
2023-07-29,34,11,6,46.735994985177214,23.91406087859068,20230729
2023-06-23,61,2,9,417.33616100092433,168.09131782146116,20230623
2023-05-14,38,3,6,41.61968191120859,22.218362093594,20230514
2023-04-11,73,4,6,250.77692460549665,121.08320179676812,20230411
2023-03-24,10,17,1,9.257973150116326,4.862173703219892,20230324
2023-04-08,10,1,4,192.05160154500084,103.04978416063646,20230408
2023-02-27,9,11,6,216.28439265993416,124.96003530767253,20230227
2023-02-26,74,2,8,104.11893445894891,47.61147828583173,20230226
2023-02-01,70,7,9,45.615876805990965,18.406912856356136,20230201
2023-03-27,16,9,7,103.14472346827895,53.63381978890283,20230327
2023-03-22,15,6,7,260.4170975721279,111.82039394818776,20230322
2023-05-29,28,18,5,225.28206818899267,123.37865305299026,20230529
2023-07-12,53,7,10,368.8220755312544,153.46249958942005,20230712
2023-08-04,100,6,8,334.39640036512674,139.18857986285005,20230804
2023-06-04,11,20,5,94.07300525990397,51.91798717557233,20230604
2023-01-26,37,18,2,54.636829357984325,31.388430004948365,20230126
2023-04-11,68,4,7,291.01615705261673,142.76779697266224,20230411
2023-07-10,52,12,5,222.027852450725,126.69549330214596,20230710
2023-03-19,27,16,9,273.40192699235433,131.91448893144508,20230319
2023-03-18,70,4,7,262.2754628143056,142.72243940684206,20230318
2023-06-05,83,10,6,258.5042954052282,153.73860288018554,20230605
2023-03-10,1,7,4,69.96835021254361,38.34128595790357,20230310
2023-02-03,96,6,10,470.1517187936604,214.0391784938126,20230203
2023-05-17,86,10,8,117.48842431257872,53.46210407582284,20230517
2023-03-22,51,13,10,489.2419204496706,232.58703267045365,20230322
2023-03-05,45,19,7,305.4785008428487,177.25945019639818,20230305
2023-02-11,37,6,2,29.54387486883579,13.251887228226394,20230211
2023-04-30,87,5,1,21.890291382618265,9.1429599643677,20230430
2023-05-27,66,4,8,324.2554862061076,173.27673969625013,20230527
2023-07-17,15,16,5,156.980715059526,68.2263461059318,20230717
2023-03-14,97,4,10,161.39826326001332,66.04070510500108,20230314
2023-08-05,78,1,10,396.9801776053486,216.7520809894768,20230805
2023-05-13,91,5,8,46.91153389142818,26.843447938255917,20230513
2023-05-13,41,11,8,182.23889750726983,87.43138201011323,20230513
2023-03-10,18,3,10,310.0153775980912,151.04566532751844,20230310
2023-05-21,91,13,6,230.45598307026896,110.59186057648614,20230521
2023-06-08,5,16,8,320.8228658847846,186.93278456881683,20230608
2023-01-23,93,1,7,65.09157881993234,28.72061571765009,20230123
2023-08-15,35,11,5,103.71991519380876,61.862792130243534,20230815
2023-02-01,95,2,1,12.145790713434996,6.9533281555274025,20230201
2023-04-08,11,2,7,54.4482295323127,29.992047162106083,20230408
2023-04-23,44,14,6,155.14175917357989,78.16590199651785,20230423
2023-02-03,88,20,2,18.10910443376651,9.722207826299693,20230203
2023-05-29,14,20,6,208.41968364372732,92.6555398367892,20230529
2023-01-15,83,10,5,90.66222315737603,40.14218200402661,20230115
2023-07-26,33,6,10,408.990574794342,199.86654408673868,20230726
2023-04-25,97,3,9,71.3477336530222,31.69367569641095,20230425
2023-02-24,11,6,8,357.6078716301747,195.44133706884745,20230224
2023-04-04,89,2,5,196.4209265379145,92.09629069776808,20230404
2023-06-02,29,12,10,309.3207035092466,183.8682339772633,20230602
2023-05-24,84,9,10,286.1699836789586,144.50908406646604,20230524
2023-03-24,62,14,1,49.00871952280527,22.25147912183452,20230324
2023-05-03,47,20,8,350.0190854457436,197.89158368390804,20230503
2023-05-14,22,3,10,325.4258556080605,151.11406123365506,20230514
2023-01-25,59,17,10,258.6107457067972,144.3384651849475,20230125
2023-06-29,75,16,2,16.28153990779892,8.505350564243527,20230629
2023-06-02,33,8,7,302.39456912235374,173.98340438511946,20230602
2023-01-24,94,2,5,56.09502313864027,22.77824279598448,20230124
2023-02-01,24,12,5,91.32180492088744,50.92619676924128,20230201
2023-05-07,46,17,5,123.05456218982336,53.66805677913992,20230507
2023-07-10,61,8,1,32.853617681448135,15.815604721229048,20230710
2023-05-31,53,4,1,35.5300978447156,15.62412578118797,20230531
2023-08-13,45,20,5,57.34366021234982,33.757171826031424,20230813
2023-01-19,93,7,5,28.72251523917568,12.153966449879272,20230119
2023-01-08,37,10,2,53.76344330055559,31.383558624611418,20230108
2023-05-12,7,16,3,31.473985319254645,18.38011266460952,20230512
2023-02-03,68,5,10,334.0694667722738,181.34960880648708,20230203
2023-02-16,79,3,5,214.3632305308408,86.02288913622242,20230216
2023-04-19,25,3,7,100.43298140306986,51.43037944326919,20230419
2023-03-06,63,1,1,11.82251690970859,5.367861903721038,20230306
2023-02-04,62,6,7,336.9448580448649,190.96558208267845,20230204
2023-08-12,58,18,1,12.375600377016797,6.014056801561897,20230812
2023-03-26,80,19,2,44.716955854264434,18.331666379146576,20230326
2023-08-16,24,10,3,85.80204898843641,48.40690577211839,20230816
2023-03-11,72,9,1,36.95934291589138,15.076103891077546,20230311
2023-05-06,18,12,10,256.6207566444714,139.2350810133684,20230506
2023-01-13,88,14,1,44.2596600088452,19.442920530959917,20230113
2023-01-06,81,1,6,275.59071447068595,116.8931754038198,20230106
2023-06-23,15,18,8,93.02420124964068,51.26777210439865,20230623
2023-07-12,39,10,4,71.92203361365296,35.165071585526924,20230712
2023-03-04,77,9,5,44.07327238958588,19.52106597969277,20230304
2023-07-03,12,19,8,351.94774584058155,148.84372057234924,20230703
2023-06-07,41,7,1,11.14999005300436,4.647152771950312,20230607
2023-07-21,86,8,6,190.37427810303348,106.40457925629944,20230721
2023-01-16,64,2,2,98.06724253743305,42.61133977285637,20230116
2023-03-31,15,6,3,129.99525053658977,55.81698275631537,20230331
2023-07-09,19,3,4,58.78800728549154,24.56044263424372,20230709
2023-03-04,4,7,3,119.65627526869416,51.36185045736038,20230304
2023-06-16,99,15,5,64.2889516808357,31.77912592613545,20230616
2023-07-01,41,13,6,152.89582384428505,64.82375143940003,20230701
2023-05-25,3,20,6,278.9039321825055,131.55181510838366,20230525
2023-03-26,95,14,1,41.86010600257461,21.853560910824985,20230326
2023-07-10,77,11,4,96.25995115405466,46.46514999922205,20230710
2023-05-03,71,12,9,180.62913823848572,98.92925992930822,20230503
2023-02-09,74,4,1,31.23977639567197,14.765380885885152,20230209
2023-07-30,85,3,2,33.088928280747595,17.36962003905998,20230730
2023-02-17,73,2,1,43.40353260117551,24.350581839163283,20230217
2023-03-03,16,1,4,176.34569694255725,70.91962651140318,20230303
2023-06-05,21,17,4,89.08743774496654,50.37654019552114,20230605
2023-02-02,17,9,1,47.166485004992296,21.513012658963557,20230202
2023-06-14,91,11,3,17.786393620307038,10.040681220677298,20230614
2023-04-15,63,5,2,56.21604711516159,30.68754319512596,20230415
2023-07-09,24,5,1,18.395687631581403,9.37185500709683,20230709
2023-07-21,3,15,2,65.48417646315173,30.767710548020844,20230721
2023-05-25,93,8,5,159.1651670945637,75.11315282228735,20230525
2023-07-07,79,18,10,245.8360833548678,138.99825629110293,20230707
2023-03-17,63,3,6,179.2241267735227,98.86149830866484,20230317
2023-02-25,48,1,3,62.69655109058619,28.15423373991348,20230225
2023-03-14,55,15,10,464.61100093241504,204.68624410929863,20230314
2023-01-29,29,12,8,41.49910004670835,19.44632140036539,20230129
2023-04-11,56,19,1,48.61381264146842,28.76597978383526,20230411
2023-05-30,67,3,6,94.57518211761092,39.67661452857202,20230530
2023-07-15,72,17,1,40.59063658600164,17.122161232438767,20230715
2023-02-23,36,9,1,16.748777185674413,9.20491266430563,20230223
2023-01-10,88,20,2,35.89337064827341,19.86420843878955,20230110
2023-07-06,10,12,2,49.02984325190551,22.33061134680669,20230706
2023-06-01,5,11,9,387.5877784942013,174.06994350997653,20230601
2023-03-25,61,7,2,35.97687524590539,18.87299634069543,20230325
2023-08-08,99,8,8,190.9611872917004,112.45120830561842,20230808
2023-02-09,13,5,9,78.30111479131013,46.85685179676923,20230209
2023-06-06,84,2,7,110.2362252410327,58.59814965612432,20230606
2023-01-08,89,14,4,163.89344694612035,70.94996801899487,20230108
2023-01-07,35,12,3,102.39941446370534,48.2502139423934,20230107
2023-01-02,70,17,5,159.2889653772478,80.56822487393092,20230102
2023-04-12,56,4,2,73.16937978614598,42.302831011414064,20230412
2023-06-21,57,18,4,178.30543770951542,96.38858578779116,20230621
2023-03-19,39,14,10,359.0005535669058,180.07872145510535,20230319
2023-06-13,26,14,10,489.527045510273,276.4837576794231,20230613
2023-08-13,25,18,9,370.6527706945818,221.8756331443676,20230813
2023-04-25,81,12,2,29.473328610188243,12.64535488312863,20230425
2023-05-29,92,4,10,451.8552357575504,182.83942109980816,20230529
2023-04-27,26,14,1,43.08649525853913,17.912656581570584,20230427
2023-01-10,69,4,10,331.1517941809282,140.7305758069105,20230110
2023-06-21,92,13,9,79.33092902856431,43.55091470624248,20230621
2023-04-11,19,11,7,192.36768521470805,96.27540876312251,20230411
2023-05-07,72,18,7,293.9693107428711,154.24625573598442,20230507
2023-02-18,65,7,2,65.85619014704145,28.464931604465683,20230218
2023-08-08,29,7,7,95.91794269484969,46.43666134753786,20230808
2023-04-11,72,13,6,215.9841125769131,91.5841433102802,20230411
2023-01-08,72,19,10,242.81575621871215,101.04548728021976,20230108
2023-04-20,25,19,3,102.59190150004537,53.17155395530064,20230420
2023-01-06,29,19,9,446.8686190787797,199.1695321870951,20230106
2023-01-17,78,16,9,444.8737935212666,225.5252534921092,20230117
2023-03-10,55,13,1,28.225026136064635,14.841244320793152,20230310
2023-03-14,2,2,4,83.78070015785843,36.59982851272076,20230314
2023-03-01,92,16,3,26.53405619424763,11.639743288897073,20230301
2023-04-01,62,8,2,80.8737400122233,35.58614435716434,20230401
2023-03-01,89,12,8,340.15550222537144,190.43528106755224,20230301
2023-07-11,92,4,8,225.99165463830596,120.19020416929936,20230711
2023-05-31,62,5,3,146.51765160771674,67.16264677876762,20230531
2023-06-18,65,16,7,239.6937990409218,136.50494595332555,20230618
2023-07-09,41,2,8,350.6343483882317,154.06334323669577,20230709
2023-03-29,12,16,10,59.89325504546951,34.21279358110757,20230329
2023-05-23,42,20,1,22.47401384697391,10.87824461460435,20230523
2023-06-30,35,3,8,220.62714385299645,124.5802231533108,20230630
2023-05-30,95,12,1,31.568053580993773,14.860962819634778,20230530
2023-07-30,20,9,8,80.10760900820411,47.541084129392544,20230730
2023-07-17,38,16,10,403.24246293784825,235.73597779620067,20230717
2023-01-05,86,1,4,36.41088838669496,15.276538247254656,20230105
2023-07-28,72,8,8,378.638355887582,185.2342845842382,20230728
2023-04-08,28,2,3,28.945964296388947,17.021307356231144,20230408
2023-05-20,2,4,5,199.62159206131523,105.23019054313087,20230520
2023-01-03,100,17,9,213.74015036910657,89.75379023761458,20230103
2023-01-07,50,4,1,38.44990748485023,18.013384266551327,20230107
2023-02-09,53,5,6,196.1131939878996,110.26387498541648,20230209
2023-02-09,15,18,6,61.77330393494493,30.982520949513827,20230209
2023-04-03,36,1,10,301.3774178895532,167.21271320365744,20230403
2023-06-04,97,4,4,153.3194259531911,72.16707837383494,20230604
2023-04-06,87,7,8,135.2188054546049,69.5409861640683,20230406
2023-05-25,22,3,6,293.6672875980345,118.36601415210434,20230525
2023-01-29,31,9,10,341.61142599043296,153.71476807940869,20230129
2023-02-20,97,16,5,106.72845466373256,51.45033278188443,20230220
2023-02-06,32,15,1,36.15951663801434,21.063763396687587,20230206
2023-05-13,62,14,2,44.29186724730919,25.395187491665403,20230513
2023-08-15,45,7,1,12.81129615344352,6.422639709302191,20230815
2023-05-15,54,14,10,374.7209644620317,216.46465307163888,20230515
2023-03-11,47,1,4,80.84237860378789,44.07339513301956,20230311
2023-08-13,10,13,6,173.16956271703202,93.61673158071616,20230813
2023-05-26,20,20,2,98.06051938947472,53.26613835355238,20230526
2023-03-14,10,11,2,25.142929966301757,13.97811582021929,20230314
2023-04-05,13,14,10,367.52554763725857,198.68555339304865,20230405
2023-07-23,3,19,2,45.449898813951634,27.044332986843894,20230723
2023-04-02,12,2,2,79.01838002263031,44.56703078394868,20230402
2023-05-25,56,1,6,54.07960456932419,22.723951099234178,20230525
2023-06-17,100,14,7,252.53586319039417,106.7094000999358,20230617
2023-04-03,72,16,2,81.68932093998104,36.46303576094876,20230403
2023-04-26,75,13,7,213.3842338920375,126.45105793481429,20230426
2023-01-08,53,10,10,293.43368601860715,149.16536422960652,20230108
2023-07-01,36,19,3,120.06712300706296,65.06197568284271,20230701
2023-05-21,13,12,6,149.3447428307299,76.59357578714457,20230521
2023-07-27,20,2,1,21.10594340170121,11.272146900545508,20230727
2023-04-16,16,17,2,65.50088612434917,37.16845508393836,20230416
2023-07-05,13,6,3,102.05773170955534,56.70396629552426,20230705
2023-07-27,84,14,7,73.73650033663054,42.05278999149146,20230727
2023-07-21,72,10,7,51.15446093105026,28.718086228272544,20230721
2023-01-02,95,10,9,378.3973393902171,201.3757146220022,20230102
2023-06-16,47,10,9,354.12499866693094,148.2613031836038,20230616
2023-03-11,20,11,8,372.78031813960496,161.5737308434991,20230311
2023-04-12,86,11,1,16.754400933995186,8.742789936042172,20230412
2023-04-19,89,16,5,171.27695409798537,98.7891354063183,20230419
2023-01-15,27,6,9,322.8351802512413,159.7954760981839,20230115
2023-08-03,66,6,8,332.72865345926044,197.83500621770708,20230803
2023-04-16,38,11,5,60.520713087565056,36.24471850763826,20230416
2023-02-03,16,9,2,93.48683443619989,48.36225784842649,20230203
2023-04-04,61,6,6,67.96437088820934,28.84248938793554,20230404
2023-08-05,38,20,6,278.74024145080307,165.82256761238037,20230805
2023-03-18,73,15,9,371.66665681196656,195.41840516849487,20230318
2023-01-12,22,9,9,444.3100030570204,232.8393147285265,20230112
2023-05-11,10,7,6,136.4253175356762,79.47818214539146,20230511
2023-04-30,22,14,4,38.765168220894566,15.523056068180072,20230430
2023-06-30,59,19,4,169.81327776859408,86.21222859990327,20230630
2023-05-05,18,16,2,77.68854674699865,39.19434082378023,20230505
2023-05-30,72,20,10,54.582517029076186,28.06744496514513,20230530
2023-05-25,62,19,2,59.35695793932647,27.330075653107063,20230525
2023-08-01,72,14,7,37.95699729555373,19.615399332472343,20230801
2023-05-01,91,14,9,141.95569556621183,78.69795711638733,20230501
2023-08-11,58,16,7,322.3178989513112,132.14343593332944,20230811
2023-06-06,61,19,10,242.84163205248197,97.41504897134988,20230606
2023-08-12,15,10,5,111.32600749883424,50.49917702838126,20230812
2023-03-17,92,10,5,97.11212249461462,43.9262411339656,20230317
2023-05-17,57,17,9,65.23625688870274,31.57786859007242,20230517
2023-01-27,96,8,7,157.03591135998616,68.1987504234996,20230127
2023-01-30,96,17,8,67.5800437048969,30.990132634030747,20230130
2023-03-30,6,6,4,72.92196723261517,39.98360598408416,20230330
2023-05-17,6,18,4,153.10743463892263,86.71743446870948,20230517
2023-02-02,77,18,1,32.08773654422721,14.55755386959406,20230202
2023-06-11,88,10,5,165.7620749151045,76.70608060671378,20230611
2023-02-04,50,9,3,36.50842226530816,18.503668542359232,20230204
2023-04-11,78,10,3,47.89415007909305,20.7276448662132,20230411
2023-06-24,68,16,6,126.3683028923514,62.10611074872665,20230624
2023-03-10,35,13,6,73.15242159713311,34.33344811849559,20230310
2023-06-23,10,8,8,308.8662637404345,160.35841548549325,20230623
2023-07-14,21,16,1,23.918444946035446,11.501523946074922,20230714
2023-02-22,3,10,6,124.8582604330558,67.78542147254598,20230222
2023-07-25,69,11,1,43.03932745145151,22.407902268222053,20230725
2023-07-16,26,8,10,382.7041026993661,171.10693253837897,20230716
2023-04-21,45,5,5,45.909184279113056,21.14540998273678,20230421
2023-08-04,20,7,8,199.3784053436764,102.10859068841845,20230804
2023-03-23,100,5,4,178.53490961796678,84.51175904243301,20230323
2023-03-28,58,20,1,20.569707355115597,8.851995348490329,20230328
2023-07-07,13,17,6,265.5325680887559,138.88233319442492,20230707
2023-04-18,19,19,7,61.51350878889336,28.38915413763694,20230418
2023-04-20,55,18,1,43.46469087555071,23.14080727792581,20230420
2023-06-22,89,19,3,67.98863549072453,30.820964340814403,20230622
2023-07-09,41,3,5,156.42710145458844,89.72718632962152,20230709
2023-06-12,84,10,7,287.37149196416254,119.79569999560884,20230612
2023-04-08,78,9,2,38.968083740231066,19.047372473285265,20230408
2023-03-30,12,9,6,42.509099754079045,25.318686021551745,20230330
2023-07-20,78,6,5,35.72034952333213,19.41132446537494,20230720
2023-01-01,90,14,6,251.73249283479248,126.428294290287,20230101
2023-08-02,51,7,3,130.91302441558668,58.44604334131317,20230802
2023-01-14,50,7,6,268.3013297349529,120.26742084527322,20230114
2023-05-23,32,20,1,43.75881221757047,23.930980042149407,20230523
2023-01-11,38,12,7,59.94973182206486,34.153370480201005,20230111
2023-06-05,71,1,10,64.77779806148793,34.89711663780486,20230605
2023-07-27,55,8,10,455.0119232802757,239.54265161639475,20230727
2023-04-11,1,11,5,42.738698471796695,18.277266703033728,20230411
2023-03-20,59,5,10,173.03323265374792,90.41938133097884,20230320
2023-05-22,97,10,3,38.66749944273696,19.327833218393916,20230522
2023-05-27,40,9,10,275.5156665208226,118.76505775973357,20230527
2023-02-04,8,11,9,358.14443212189155,207.38967305124095,20230204
2023-02-05,18,5,3,34.072641251229456,19.99800085741627,20230205
2023-01-14,23,12,8,60.74985012885384,29.394045280132104,20230114
2023-07-05,65,3,10,324.1311207377014,181.70846349992908,20230705
2023-04-27,48,4,4,137.66506959539998,71.72074030569047,20230427
2023-06-21,100,1,6,167.32367710859705,89.73745882177872,20230621
2023-05-19,83,13,2,26.33044072051358,15.367472989386629,20230519
2023-06-06,69,5,9,236.11100383617287,132.31717381113026,20230606
2023-06-08,91,16,5,116.02460061183756,48.6751258715108,20230608
2023-02-08,10,13,3,95.97563336808533,42.24780824834687,20230208
2023-07-02,52,17,9,50.08101105944108,28.11612301131594,20230702
2023-05-02,46,4,7,338.7872786319714,169.55757933637398,20230502
2023-06-01,60,1,1,39.90694133591284,22.942553561305346,20230601
2023-01-29,29,20,5,234.51818628346177,126.35657084781332,20230129
2023-05-23,34,11,3,123.96789082771517,67.0370261911877,20230523
2023-04-13,52,7,4,160.36737539681658,70.95589103800447,20230413
2023-04-28,87,19,8,75.9201866533709,45.537706651149264,20230428
2023-04-29,43,10,4,142.41064910388337,74.07880343940508,20230429
2023-05-27,12,17,5,142.5696501555048,75.68578783989459,20230527
2023-07-14,100,16,8,325.4966283197207,135.64584977102035,20230714
2023-02-12,84,5,9,438.6193577432417,209.9026236353745,20230212
2023-03-03,19,15,10,409.79069115832647,221.0778366548176,20230303
2023-01-02,81,1,10,279.19944571833,161.45159311273585,20230102
2023-03-26,7,15,4,45.32020608321336,18.64599197349644,20230326
2023-03-08,34,6,8,341.31965841959493,192.85837553349288,20230308
2023-03-14,66,18,7,286.90998341875184,127.76671362251446,20230314
2023-06-10,54,7,2,71.30073299301509,37.70221616245647,20230610
2023-06-20,43,10,1,39.78974586275005,19.72461455564293,20230620
2023-06-26,31,2,4,188.63016289138463,111.03999838800308,20230626
2023-01-30,54,13,6,275.48113868463633,158.64137437713893,20230130
2023-06-20,85,16,2,25.019746564935517,13.345222375343814,20230620
2023-06-18,22,9,9,202.49960784026487,82.38541046876504,20230618
2023-02-23,69,17,1,11.742725629080896,6.007754824671075,20230223
2023-01-03,77,11,9,405.73911834688914,190.70694494378932,20230103
2023-03-31,57,18,6,76.93727207145878,31.66328550729296,20230331
2023-04-20,39,11,9,385.5671460164433,194.9967659592606,20230420
2023-05-29,18,19,1,48.869513734972166,19.77966400351829,20230529
2023-07-05,55,11,10,208.19322361078093,107.67393790293762,20230705
2023-03-13,37,19,10,270.3497719653544,141.1304978857687,20230313
2023-03-13,14,16,8,251.9424832103805,115.93627966027968,20230313
2023-07-30,82,14,3,77.23822674667447,42.02597835192941,20230730
2023-08-05,98,18,9,234.18616943879084,133.9748438829062,20230805
2023-06-22,60,11,7,239.07760719268344,120.4990826707713,20230622
2023-06-25,13,17,9,66.72672086958934,28.063262897101016,20230625
2023-03-09,57,7,10,211.4400543500228,100.1171897325098,20230309
2023-08-03,17,20,3,57.77795070608326,23.24602442102262,20230803
2023-06-22,42,16,2,24.304318626825623,11.536323272864555,20230622
2023-08-01,84,1,8,332.56949851399315,140.63537129940363,20230801
2023-08-02,18,4,1,38.24444603320327,17.234283192550485,20230802
2023-04-20,97,13,8,86.7708164890118,41.977699300519454,20230420
2023-07-07,56,13,9,365.327135103153,215.70224767741624,20230707
2023-04-09,32,20,8,266.80984439688234,136.6907673753824,20230409
2023-03-30,2,15,9,166.51957175863745,71.91536239923967,20230330
2023-04-13,54,11,2,51.55814355294632,22.5117105687744,20230413
2023-08-10,40,18,6,90.28330022108632,47.380863269773485,20230810
2023-03-09,46,17,10,449.9970204649383,225.15817483329243,20230309
2023-01-11,93,10,8,298.1327925319378,134.77540737472194,20230111
2023-02-01,47,3,6,282.7242649429948,137.70045757591907,20230201
2023-08-05,6,8,2,11.56996651471382,6.799986754867584,20230805
2023-07-06,31,20,1,33.517154019313594,16.575019612577254,20230706
2023-07-21,96,10,3,78.90285367934902,47.18241435399237,20230721
2023-07-06,52,4,3,79.45161290790243,37.14786705861997,20230706
2023-01-18,2,3,7,43.43100699862764,19.966404264415875,20230118
2023-08-11,68,20,5,188.5271670475913,79.6272918455191,20230811
2023-06-11,67,5,10,206.1527402862289,83.52499845119397,20230611
2023-04-08,90,9,9,141.5621240264224,67.5251160626082,20230408
2023-08-12,65,8,7,88.83842754386066,38.730715677419575,20230812
2023-01-30,19,9,10,201.9543667813169,98.76995650797608,20230130
2023-07-08,45,10,1,26.38723568795242,11.964206353761467,20230708
2023-06-11,44,19,6,133.38251138365848,71.75177313655144,20230611
2023-03-10,46,12,8,171.08554074569844,94.01686379721836,20230310
2023-02-25,89,4,4,99.86006858683268,57.01548661645607,20230225
2023-06-27,81,16,10,354.5557356317902,161.3700662942874,20230627
2023-02-01,77,19,7,317.0144913943153,162.5300619337565,20230201
2023-01-23,30,9,10,402.84962036049296,212.5273993796804,20230123
2023-01-19,93,10,5,70.3907745566846,40.05928673463692,20230119
2023-01-12,77,2,1,18.303042785661344,10.34129002537589,20230112
2023-04-02,2,6,6,145.71652942164076,73.20651631042307,20230402
2023-04-18,59,9,5,121.70440913202376,71.32988427812391,20230418
2023-04-22,91,10,4,170.27740212295095,97.76576004178987,20230422
2023-07-04,9,4,8,119.00234793558027,63.6819457455459,20230704
2023-06-18,64,7,8,166.10465625667288,75.40964875153179,20230618
2023-07-06,13,4,1,28.678921799148394,16.068173008890355,20230706
2023-05-16,40,14,10,141.4216400709865,58.8484113183312,20230516
2023-01-29,81,16,2,29.429818738030256,12.39152773885063,20230129
2023-03-25,82,3,10,334.9666999233592,162.1695290455109,20230325
2023-06-29,87,7,3,43.46994672611448,17.67722301829986,20230629
2023-01-07,27,6,2,15.722810977086432,6.358362921202893,20230107
2023-08-14,54,7,8,175.95628928392375,90.93027342630216,20230814
2023-02-10,32,18,2,39.40660444158051,22.16328049187156,20230210
2023-02-23,94,13,9,170.0151670757968,72.257558041783,20230223
2023-03-29,63,9,5,114.44312617731572,56.13371150557734,20230329
2023-08-07,67,9,2,32.89759625220691,14.106435376886951,20230807
2023-02-18,20,2,7,317.62142647547364,148.8768279837213,20230218
2023-04-22,83,3,2,68.48868434360475,34.33359466076828,20230422
2023-06-10,78,16,10,468.6195010315711,230.8385528056096,20230610
2023-04-23,76,4,8,131.15058366423557,58.26932781031429,20230423
2023-06-06,41,7,7,135.89501458804895,61.58961089326723,20230606
2023-04-25,42,13,5,134.83803108357645,59.47688961262129,20230425
2023-01-06,91,4,9,150.31230447042253,72.71999689184445,20230106
2023-05-26,5,5,6,118.4110265352426,60.51603253425296,20230526
2023-06-13,5,20,9,51.081064090000986,26.565912413907355,20230613
2023-03-02,44,13,8,277.86142216998525,112.66635698446434,20230302
2023-01-04,83,8,3,41.73684471932433,19.66154296899237,20230104
2023-05-10,45,13,6,135.1021251845866,57.16066080326013,20230510
2023-03-08,89,19,2,97.3406546004157,56.10446911178463,20230308
2023-08-09,3,17,3,102.40833300050608,56.21569252114864,20230809
2023-03-09,29,17,5,235.7677607685824,135.99262822452383,20230309
2023-02-19,71,17,3,136.1492708887068,63.9611705770706,20230219
2023-08-10,81,7,1,48.65690280919983,24.41717763504592,20230810
2023-08-08,47,19,2,26.86782082711096,15.100955947121024,20230808
2023-07-27,38,7,1,25.237530798546064,12.5629856519255,20230727
2023-07-26,3,10,7,325.3131236010516,186.8147997369256,20230726
2023-01-04,66,10,5,205.840529571694,118.52105379488928,20230104
2023-01-01,9,11,9,379.561972015872,223.8100963321452,20230101
2023-04-08,71,2,7,162.015848459973,78.76804424137977,20230408
2023-04-22,3,9,1,38.77192431734568,16.252112816116636,20230422
2023-05-11,97,3,9,374.16175702962414,217.80425609679048,20230511
2023-01-05,42,17,8,303.0185328268467,176.78009602776754,20230105
2023-08-08,73,20,4,166.00879509803227,81.17231511792662,20230808
2023-05-21,48,20,3,130.0054456677385,53.00815628820217,20230521
2023-01-06,82,16,9,254.9571757177777,132.88997841075138,20230106
2023-05-28,25,1,10,298.7171667121812,154.54003257734138,20230528
2023-02-10,63,6,4,111.38405574960451,44.9135214496029,20230210
2023-02-09,94,14,1,20.0575554939536,9.032359547738936,20230209
2023-06-12,3,10,1,19.949483774624607,9.51813652197439,20230612
2023-07-16,88,2,1,7.795976116162079,3.7609168096641294,20230716
2023-04-13,15,8,9,59.03131309834436,31.79922521908041,20230413
2023-03-04,94,14,5,227.16173603801457,131.22392056979763,20230304
2023-04-07,2,14,5,86.8287330473941,48.6678918292091,20230407
2023-04-27,81,5,3,98.1935253341327,58.204871402133136,20230427
2023-06-22,84,19,8,72.38234040274241,39.06808330418623,20230622
2023-04-28,48,20,7,251.69794338063843,117.41441914628582,20230428
2023-07-05,68,5,2,67.542933095997,39.10297777924038,20230705
2023-02-01,90,7,5,65.63267924934914,29.028622198431957,20230201
2023-03-11,69,15,7,69.67333137756742,29.09199260094224,20230311
2023-08-05,54,9,10,96.99325981424896,55.13698916393996,20230805
2023-08-16,60,20,3,94.05898694684336,42.43331610266666,20230816
2023-06-23,32,16,6,43.26828365634138,23.83119297140733,20230623
2023-06-04,30,10,6,298.20516841355305,157.66175149015243,20230604
2023-01-04,9,20,3,72.05300320402385,29.39521550036655,20230104
2023-05-12,67,14,6,238.14408151134236,123.36518185664124,20230512
2023-03-10,41,11,2,72.99921164665382,40.55157987400204,20230310
2023-08-04,55,1,10,410.6178214422309,174.32131190911232,20230804
2023-05-05,34,1,10,457.7857681154928,213.26835432761615,20230505
2023-02-12,90,8,7,312.7910140916232,186.5638695317763,20230212
2023-03-17,79,20,10,314.79319282735736,167.3704358570591,20230317
2023-04-07,44,14,6,213.4206825144056,108.65914778820178,20230407
2023-03-21,79,3,6,269.8557810838184,127.2013968048592,20230321
2023-01-16,50,5,7,114.64956175744366,51.77665420305523,20230116
2023-04-16,85,13,8,201.21785259893736,112.09770575220136,20230416
2023-05-20,44,18,4,74.04229751446866,39.62258314148425,20230520
2023-02-10,34,6,10,139.10212131805628,59.34401902554693,20230210
2023-05-25,32,7,6,156.88130612205217,77.72816455853109,20230525
2023-01-17,32,1,7,283.43114810155384,165.02895381750324,20230117
2023-01-22,9,1,3,138.4673638129865,71.45734810324643,20230122
2023-02-08,11,7,6,33.42608702319131,17.1901451125243,20230208
2023-04-16,19,5,7,214.91350257828688,121.75037918026204,20230416
2023-04-11,64,6,9,178.01955684219715,89.72434881911815,20230411
